Var1,Var2,Var3,Var4,Var5
585,1,25,1.11463373372104,89.8
585,1,26,-2.26666421097817,1.9
585,1,27,-0.559052018155931,21
585,1,28,0.131263864938446,66.7
585,1,29,7.78230379288702,99.9
585,1,30,-1.79357082486433,2.8
585,1,31,NaN,NaN
585,1,32,0.138975888437616,61.3
585,1,33,1.93495015575248,96.3
585,1,34,-0.813946470307678,12.5
585,1,35,-0.106546256194503,43
585,1,36,1.45834704591183,94.6
585,1,37,0.0501116462345323,49.6
585,1,38,-2.05092877582295,3.3
585,1,39,2.9972860321705,99.6
585,1,40,0.777447364870144,88.3
585,1,41,0.377534820606128,76.5
585,1,42,-0.260891890719119,33.4
585,1,43,0.471280731812605,80.3
585,1,44,-0.876273748551513,11.1
585,1,45,-1.52450703011884,6.1
585,2,1,-1.15352044571566,4.7
585,2,2,1.47420844654357,94.1
585,2,3,-0.274038276711289,33.3
585,2,4,-0.00401565968307068,52.3
585,2,5,-0.033506182363637,51
585,2,6,-1.65480319709052,5.3
585,2,7,0.605617847454191,77.9
585,2,8,-0.217529227556407,37.9
585,2,9,1.0902508049939,89.1
585,2,10,-1.5459723493913,5.1
585,2,11,-3.21156751037002,0.4
585,2,12,0.939160896900079,88.5
585,2,13,0.796308498215831,82
585,2,14,0.619491727184199,78.3
585,2,15,-0.129957195663353,41.6
585,2,16,-0.056475468087008,48.2
585,2,17,0.157851880827719,62.7
585,2,18,0.493120160812191,83.6
585,2,19,-0.0572686478318199,47.3
585,2,20,1.47179227414428,94.1
585,2,21,0.0842072829939069,54.1
585,2,22,-0.226338786276763,38.7
585,2,23,0.0379711566052214,53.5
585,2,24,-0.577375062882123,23.7
585,2,25,-0.14830386938468,37.9
585,2,26,2.57011522068873,98.6
585,2,27,0.110746454992405,69.8
585,2,28,1.23329706375655,91.6
585,2,29,5.85722798153176,99.9
585,2,30,0.826660709847191,83.3
585,2,31,-3.57697135020342,0.5
585,2,32,0.359722055438089,68.1
585,2,33,0.379547207305602,70.6
585,2,34,-0.86426829076961,15.4
585,2,35,-1.47255389310275,5.4
585,2,36,0.0371495867682258,54.7
585,2,37,-0.0556577991617741,45.9
585,2,38,-0.123773100093506,45.8
585,2,39,-0.263948156009335,36.3
585,2,40,0.954277621563827,86.1
585,2,41,-1.23581146966811,8.2
585,2,42,-0.242310626898605,37.7
585,2,43,-1.49854211958325,6
585,2,44,0.130013898059037,57.2
585,2,45,-0.822903883363784,16
585,2,46,0.669277902886959,80.2
585,2,47,-0.84984835727559,14.7
585,2,48,1.10671439096966,90.3
585,2,49,-1.13657162669603,10.8
585,2,50,-0.85593098989953,16
585,2,51,0.0980108692932874,56.5
585,2,52,0.00956536639327772,52.9
585,2,53,1.20557047129102,89.5
585,2,54,-0.406007121985849,31
585,2,55,4.00595866466499,99.9
585,2,56,1.14749427049973,89.6
585,2,57,0.729464268317751,82.7
585,2,58,0.860239418224515,84.7
585,2,59,-3.09292534060034,0.9
585,2,60,0.389683560876646,69.6
585,2,61,-0.308377033771767,33.7
585,2,62,1.53030900938909,94.2
585,2,63,-0.61790391686601,20.4
585,2,64,0.293538899733586,67.2
585,2,65,2.61566692306163,98.8
585,2,66,0.865778333439504,84.7
585,2,67,1.3569528078919,92.6
585,2,68,-3.18326208065962,0.3
585,2,69,1.64437662980895,95
585,3,1,0.358430682705643,76.7
585,3,2,-0.384962183671478,26.4
585,3,3,-0.114089143908563,48.4
585,3,4,-0.268999325823377,34.6
585,3,5,-3.65867461884892,0.3
585,3,6,0.62127009422244,84.9
585,3,7,0.132404179543369,66.2
585,3,8,-1.07677913209724,5
585,3,9,-0.550864160074751,15.5
585,3,10,NaN,NaN
585,3,11,-0.0236998875207466,55.6
585,3,12,0.467986343689189,81.2
585,3,13,-0.383429176900405,33.1
585,3,14,-0.170252230213745,47.3
585,3,15,-0.407055715636053,24.5
585,3,16,NaN,NaN
585,3,17,-0.182997204477693,46.4
585,3,18,-0.663708934433905,24.4
585,3,19,0.199528792256155,64.5
585,3,20,-0.368488336514178,31.3
585,3,21,-0.397522337209421,31.6
585,3,22,0.664745415269866,76.8
585,3,23,0.799784396896318,83.7
585,3,24,-0.994407000544313,9.2
585,3,25,-0.622175976561329,23.4
585,3,26,NaN,NaN
585,3,27,0.480680097875965,79.6
585,3,28,-0.294798305862102,34.7
585,3,29,-0.0269996255644823,57.2
585,3,30,-0.529677688304777,18.9
585,3,31,0.158295282921882,60.5
585,3,32,-0.792147993361509,12.3
585,3,33,-0.230203548678716,41.6
585,3,34,-0.232723841605968,42.1
585,3,35,0.459464851566859,78.5
585,3,36,-0.411309944398862,34.1
585,3,37,2.61713787717613,98.9
585,3,38,-1.34782197669539,3.5
585,3,39,-0.0775719190853316,52.1
585,3,40,-0.534807088914677,23.8
585,3,41,-0.520377329426351,27.3
585,3,42,-0.875478993979418,15.7
585,3,43,0.0104996567788852,52.6
585,3,44,-0.619695788035333,25.1
585,3,45,-0.301555561261414,38.7
585,3,46,-1.3705074155444,7
585,3,47,-0.0462531514797575,50.6
585,3,48,0.881993830537696,84.4
585,3,49,1.09335669650857,91.2
585,3,50,-0.164725020396977,48.7
585,3,51,-0.324576269447654,37.3
585,3,52,1.26026113182692,91.9
585,3,53,0.734836641481257,87.3
585,3,54,0.978388089934729,86.3
585,3,55,2.19208698297601,96.6
585,3,56,NaN,NaN
585,3,57,0.801419099155331,82.9
585,3,58,-1.22231986348979,8.7
585,3,59,1.51036552033591,94.6
585,3,60,1.73090500923662,94.7
585,3,61,-0.446403818242679,33.4
585,3,62,0.797077778613711,81
585,3,63,0.868331711482078,88.7
585,3,64,-0.337006126078381,37.8
585,3,65,-0.175571885593334,47.5
585,3,66,-0.366214906985073,28.3
585,3,67,0.0805714542493966,58.6
585,3,68,0.305167696720118,77.3
585,3,69,-0.419597742586314,34.5
585,3,70,-0.39972281701734,30.7
585,3,71,NaN,NaN
585,3,72,-0.0618697146267533,51.8
585,3,73,-0.560108966599477,27.1
585,3,74,1.71060607403072,94.3
585,3,75,-0.224373427751209,41.9
585,3,76,-1.73129756154089,2.6
585,3,77,1.27178851747144,91.5
585,3,78,-1.61276308104927,4
585,3,79,0.135801346710259,59.7
585,3,80,-0.239696056473222,41.3
585,3,81,0.997475480496054,88.3
585,3,82,1.74225056247748,94
585,3,83,-0.88978221316984,12.9
585,3,84,-0.164164505305358,46.4
585,3,85,0.922086884170783,88.4
585,3,86,0.518209975153663,76.6
585,3,87,0.139308113183973,56.9
585,3,88,-0.31727424625092,39.5
585,3,89,-0.278871779550336,38.5
585,3,90,-2.61599168014477,0.2
585,3,91,0.021746423878989,55
585,3,92,0.442875011435609,72.8
585,3,93,0.13927737306935,59.9
585,3,94,-0.103199679535135,48.3
585,3,95,-0.253654654513318,42.1
585,3,96,-0.593290818516486,20.8
586,1,1,-1.06196536833293,11.1
586,1,2,1.34900372759813,92.5
586,1,3,-0.401993930707666,25.6
586,1,4,-1.21591146891767,6.8
586,1,5,-0.124375452714798,40.1
586,1,6,0.519391907845394,76.9
586,1,7,1.6273593717706,94
586,1,8,-0.936921243539039,10.2
586,1,9,0.0991803185937667,58
586,1,10,-0.325565412818916,27.9
586,1,11,0.284750431041845,72.5
586,1,12,0.463778167007088,77.9
586,1,13,-3.31023342328239,0.6
586,1,14,-0.41522885911498,26.4
586,1,15,-0.689844956560555,19.2
586,1,16,-0.280892188619833,33.5
586,1,17,NaN,NaN
586,1,18,-0.380486607779247,28.7
586,1,19,1.36887688422013,91.7
586,1,20,-0.0758013519683958,43.9
586,1,21,-0.277197802072698,31.3
586,1,22,0.289132137671679,68.8
586,1,23,-1.34841896758462,7
586,1,24,0.338639667440283,75.6
586,1,25,4.03420778635419,99.9
586,2,1,-2.894415004875,0.6
586,2,2,-0.780573736040293,14.3
586,2,3,2.03026926701005,96.5
586,2,4,NaN,NaN
586,2,5,-0.382981272319402,29.1
586,2,6,1.57666618553299,93.7
586,2,7,-0.58424852155126,20.9
586,2,8,-0.306470403192452,29
586,2,9,0.748452276281629,85.3
586,2,10,12.2666530692372,100
586,2,11,0.872691863416559,86.2
586,2,12,-0.0270736313718027,65.1
586,2,13,1.26386953717986,91.2
586,2,14,4.34797092765831,100
586,2,15,-2.00189169493091,3.2
586,2,16,2.12094206894586,96.8
586,2,17,4.95865732507322,100
586,2,18,4.03404303239884,99.8
586,2,19,0.322246121827462,73.5
586,2,20,1.70636277483646,94.5
586,2,21,-2.80354032846835,0.5
586,2,22,-0.600140635027044,20.2
586,2,23,-4.4547672908372,0
586,2,24,1.71496788902494,96.3
586,2,25,-0.374481492011437,28.7
586,2,26,0.388328114058697,78.1
586,2,27,3.46125608450233,99.3
586,2,28,3.18061127556505,99.2
586,2,29,-0.177447857872154,47.2
586,2,30,0.0440550513559015,57.1
586,3,1,1.66746026974354,95.1
586,3,2,-1.85694837213184,3.3
586,3,3,4.21387084318189,99.5
586,3,4,-0.329502235795252,27.8
586,3,5,-0.133418784285259,39.6
586,3,6,NaN,NaN
586,3,7,0.383971150702346,71.3
586,3,8,-0.284763110410546,32.4
586,3,9,0.291788182157558,67.7
586,3,10,-2.90639397415362,0.5
586,3,11,-4.7977812256157,0
586,3,12,-2.12981613869529,2.4
586,3,13,-0.0147195924919757,48.9
586,3,14,-0.332197693211184,32.4
586,3,15,3.40884551742996,99.8
586,3,16,-0.0283867162579449,56.1
586,3,17,-1.18655010206783,10.5
586,3,18,0.0722934128343405,63.5
586,3,19,0.0657828045089201,54.6
586,3,20,0.12920810799811,57.5
586,3,21,-0.589921441258282,23
586,3,22,-3.5140825707556,0.1
586,3,23,1.10226570517663,89.6
588,1,1,-1.42199800117842,5.4
588,1,2,0.110522264331857,57.9
588,1,3,0.796391604177934,82.3
588,1,4,-0.912148642381269,15.2
588,1,5,-0.282087517853747,34.4
588,1,6,0.692336892476543,81.8
588,1,7,-0.301111413060327,31.7
588,1,8,-0.33261066633912,33.9
588,1,9,-1.11500514506136,10
588,1,10,2.35319214899239,98.7
588,1,11,2.0335570399777,97.2
588,1,12,-0.336442153741803,31.4
588,1,13,1.39877086670479,93.3
588,1,14,-0.0437862362777782,48
588,1,15,0.854648015849715,86.7
588,1,16,0.208829802860082,62.1
588,1,17,0.842586559522359,85.2
588,1,18,-0.0869225511719633,46.1
588,1,19,0.538853736629165,75.5
588,1,20,2.83090570959415,99
588,1,21,-0.0713605654690345,46.9
588,1,22,-1.35516946932833,7.5
588,1,23,-0.571775104161024,25.6
588,1,24,0.576366729274713,74.7
588,1,25,1.4695760788418,94.5
588,1,26,0.561280567353444,73.9
588,1,27,-0.669577504006117,19.3
588,1,28,0.337279691436477,64.9
588,1,29,-0.0875081639556169,46.2
588,1,30,0.936276133960017,86.4
588,1,31,1.1985992296585,90.6
588,1,32,-0.298475480732289,35.5
588,1,33,-1.02855589495028,12.4
588,1,34,0.189451824970641,61.3
588,1,35,-1.09643011461532,10.7
588,1,36,1.12098059153477,90.7
588,2,1,-0.212515780535754,36.7
588,2,2,0.619335345808874,79.5
588,2,3,-1.09799104589477,3.6
588,2,4,0.997864643460434,88.1
588,2,5,0.281535769672478,61.8
588,2,6,0.499817390366147,77.8
588,2,7,-0.0663254478315655,43.9
588,2,8,0.417489555203322,72.4
588,2,9,0.668286689191608,80
588,2,10,1.39287892837954,92.3
588,2,11,-1.68556450980483,5.2
588,2,12,-1.00059094857661,11.7
588,2,13,-4.10069496250903,0.1
588,2,14,0.0762119774739429,55
588,2,15,-2.83753213688449,0.7
588,2,16,-0.548870218479952,23.3
588,2,17,-0.518988576310104,24.5
588,2,18,-0.92687944931622,12.7
588,2,19,-0.231364590759352,34.1
588,2,20,-0.208204156323004,37.8
588,2,21,-2.75586459258873,0.8
588,2,22,-0.13731950335322,40.3
588,2,23,-1.33429208542606,7.6
588,2,24,-1.55756688129278,6.2
588,2,25,-2.46566849097026,1.2
588,2,26,-4.23131200231301,0
588,2,27,1.49248803377851,94.2
588,2,28,4.12405986747813,99.8
588,2,29,-1.35767191544592,7.5
588,2,30,0.0943314263957025,56.8
588,2,31,-0.193886862166521,37.3
588,2,32,-1.29176995971379,8.6
588,2,33,0.599704783899615,77.7
588,2,34,-4.4678757685846,0.1
588,2,35,-0.443526724004804,27.8
588,2,36,-0.136504394600794,39.6
588,2,37,-0.450411794211181,29.1
588,2,38,-1.2501709750987,9.5
588,2,39,-0.0014465887364902,49.5
588,2,40,1.4346872648313,93.6
588,2,41,2.88993799706576,99.6
588,2,42,-0.194378271592711,36.6
588,2,43,1.33310195695528,92.9
588,2,44,1.74242620324678,95.7
588,2,45,-0.649776552773192,21.6
588,2,46,1.2393318078934,91.8
588,2,47,-1.31681220312283,8
588,2,48,-0.241721598273777,36.2
588,2,49,0.50903273964678,74.5
588,3,1,0.179020191758394,63.7
588,3,2,0.152973104446727,66.1
588,3,3,3.0444365375652,99.2
588,3,4,-0.0939255278561126,53.7
588,3,5,2.67301121865101,98.9
588,3,6,0.842785070523752,85.6
588,3,7,-0.11627267074669,41.4
588,3,8,0.659942236951602,82.5
588,3,9,NaN,NaN
588,3,10,-1.0395182321948,11.7
588,3,11,-0.353923977831745,26.9
588,3,12,-0.233306572301903,35.4
588,3,13,-0.369335457199236,24.7
588,3,14,-0.233821001395649,38.4
588,3,15,0.0783604455504549,58.8
588,3,16,0.00595342079036644,53.8
588,3,17,1.95174179744658,96.4
588,3,18,-0.266804101690242,27.6
588,3,19,1.22000199509447,92.2
588,3,20,0.274250827993901,71.3
588,3,21,0.398359123182247,74.5
588,3,22,-1.30849512344664,7.2
588,3,23,-0.394985692685746,27.2
588,3,24,-0.380941846930506,28
588,3,25,0.943406002191081,87.6
588,3,26,-1.20174840515499,8.8
588,3,27,0.758923368374229,83.5
588,3,28,0.38780359196764,71.6
588,3,29,0.17515303277645,59.3
588,3,30,6.34977617418565,99.9
588,3,31,-0.216041652428729,32.7
588,3,32,0.186520962423941,69.6
588,3,33,3.26652898802467,99.6
588,3,34,-2.44653986391217,1.5
588,3,35,0.369366191499239,71.7
588,3,36,0.931087850405599,87.7
588,3,37,0.508469720157035,78.2
588,3,38,0.994435591659609,89.1
588,3,39,0.645240166052227,82.8
588,3,40,2.79554976902341,98.4
588,3,41,0.0695291747158206,52.9
588,3,42,1.98898850435212,97.3
588,3,43,NaN,NaN
588,3,44,-0.599414015785898,19
588,3,45,1.87131857169757,96
588,3,46,-0.270771799417398,34.9
588,3,47,-1.15600665776843,8.9
588,3,48,-0.0820627520808561,42.9
588,3,49,-0.275597135357827,33.6
588,3,50,2.77615615685618,98.5
588,3,51,-0.261157296178462,34.7
588,3,52,-0.905655870971105,12.6
588,3,53,1.63735588331492,94.7
588,3,54,-1.63125861649084,5.2
588,3,55,-0.437378494876408,29.2
588,3,56,-0.102400486531232,41.4
588,3,57,0.213439051795075,68.2
588,3,58,1.50729158452033,94
598,1,1,-0.00638774522555045,51.2
598,1,2,0.199369677036537,62.4
598,1,3,-0.311398116099968,29
598,1,4,-0.0131487997398056,55.4
598,1,5,-0.0656532520102216,69.9
598,1,6,0.5496144665737,73.7
598,1,7,1.40402705681001,93.6
598,1,8,-0.585074384502385,19.4
598,1,9,-0.990369123074687,18.3
598,1,10,-0.871495015615028,19.8
598,1,11,-0.533298328289397,30.6
598,1,12,-0.957134478192878,15.8
598,1,13,1.73584014676597,96.4
598,1,14,1.18989772887027,90.3
598,1,15,-0.19080150591108,42
598,1,16,-0.221181555815493,41.3
598,1,17,0.0359339320191833,51.8
598,1,18,0.418763446193192,66.4
598,1,19,-0.418705721471049,32.7
598,1,20,-1.14145268345186,12.2
598,1,21,-1.09441579640698,14.4
598,1,22,-0.253380632388168,39.9
598,1,23,-0.0626027976264953,49
598,1,24,0.235112628204513,67.3
598,1,25,-0.401323393989658,32.6
598,1,26,-0.0475305695608655,48
598,1,27,0.0261842375023195,52.6
598,1,28,-1.24848141123646,11.7
598,1,29,-0.901941818199046,10.1
598,1,30,1.16311179719456,88.3
598,1,31,1.42943306370182,92.8
598,1,32,-0.123615489523407,43
598,1,33,-0.558967888949199,29.3
598,1,34,-0.452284957735407,30.2
598,1,35,0.997139852716451,85
598,1,36,-1.11454742971005,5.3
598,1,37,-0.273911180966886,39.9
598,1,38,-0.381799968791521,26.5
598,1,39,-1.45132892891589,6.4
598,1,40,0.437571061755914,68.7
598,1,41,-0.101804922828466,46.7
598,1,42,-1.76365626300891,3.3
598,1,43,0.573070806678754,75.5
598,1,44,-0.135298027834545,45.1
598,1,45,0.813997967114554,81.4
598,1,46,-0.450773366621135,32.8
598,1,47,2.16317078170333,95.3
598,2,1,0.638489477057983,76.6
598,2,2,-0.384467087268263,30.3
598,2,3,0.606687658350946,86.5
598,2,4,0.944596104049238,85.5
598,2,5,-0.402313525443269,33.2
598,2,6,NaN,NaN
598,2,7,NaN,NaN
598,2,8,-0.0101533797375975,79.7
598,2,9,-0.635879454261571,7.3
598,2,10,-0.433897240997597,26.2
598,2,11,-0.260974635215319,40.7
598,2,12,-0.0273457729187258,59.5
598,2,13,-0.966887535865674,1
598,2,14,0.692644987982096,85.1
598,2,15,0.0286798078059857,59.9
598,2,16,0.384618009416933,80.4
598,2,17,-0.0886871053991668,47.8
598,2,18,-0.112601474427235,47
598,2,19,-0.703314257527896,21.9
598,2,20,-0.186287509338544,54.2
598,2,21,-0.476378813339184,17.6
598,2,22,0.00157682943894104,53.9
598,2,23,-0.241849253588142,37.5
598,2,24,-0.603588658548044,15.5
598,2,25,0.0732155636506717,58.4
598,2,26,-1.44501249251745,4.8
598,2,27,-1.2909467749755,7
598,2,28,-0.083975127920362,51.5
598,2,29,1.14798918589441,87.8
598,2,30,-0.144289576971325,45.4
598,2,31,-1.64597262141935,0.5
598,2,32,0.226515646147589,60.5
598,2,33,NaN,NaN
598,2,34,-0.989020316167132,14.5
598,2,35,-1.11384536325875,13.3
598,2,36,-0.503050408002321,14.1
598,2,37,0.911941112388558,94.7
598,2,38,0.172931085407847,67.9
598,2,39,-1.85887429765773,2
598,2,40,-0.316756354395787,36.5
598,2,41,-0.382612953494777,30.9
598,2,42,-0.166181403704391,42.7
598,2,43,-0.37790840475035,17.6
598,2,44,-1.44778281865991,1.8
598,2,45,3.34489883554022,96.6
598,3,1,-0.0746669765481194,37.7
598,3,2,0.189587298817598,80.2
598,3,3,-0.369087897927687,34.1
598,3,4,0.00970467712043068,66.6
598,3,5,1.17182332002395,96.3
598,3,6,-1.00348880204718,8.3
598,3,7,0.443856654802239,84.4
598,3,8,0.20071775166345,73.8
598,3,9,-0.752989405204434,15.9
598,3,10,0.137863594933989,74.1
598,3,11,2.43383838863086,98.1
598,3,12,-0.583416653047646,19.3
598,3,13,0.0394412610920785,62.2
598,3,14,-1.30563369794426,4.9
598,3,15,-0.259773069322737,33.2
598,3,16,-0.157363700470027,41.5
598,3,17,0.419207372583625,80.6
598,3,18,-0.0173113767478274,55.9
598,3,19,1.23115598027895,93.2
598,3,20,0.427062171250484,74.8
598,3,21,0.00839472398229215,52
598,3,22,0.792728845624681,86.7
598,3,23,1.66701945251924,95.3
598,3,24,2.18838739986692,97.5
598,3,25,0.520042612868243,78.1
598,3,26,0.00796182835605094,62.4
598,3,27,0.455405222460314,82.1
598,3,28,0.212195712353905,73
598,3,29,0.80082461784214,88.2
598,3,30,-0.0239296394617921,45.9
598,3,31,-0.621400751206242,19.4
598,3,32,-0.569821231551506,10.7
598,3,33,-0.896131347212742,4.7
598,3,34,15.3797341765069,100
598,3,35,-0.193915253807814,62.3
598,3,36,-0.330704530769246,27.1
598,3,37,0.424201936354934,77.6
598,3,38,-0.158164656751363,39.4
598,3,39,0.0597742889178919,64.5
598,3,40,-1.31691767518097,1.9
599,1,1,-0.0274571442153517,52.4
599,1,2,-0.163010077559778,59.7
599,1,3,-0.598473841445365,11.9
599,1,4,-0.208412212340674,39.1
599,1,5,0.611836998536077,79.5
599,1,6,0.26590140741489,65.8
599,1,7,-0.254490542526651,38.1
599,1,8,1.16549881612632,91.2
599,1,9,-0.185898981833664,43.1
599,1,10,1.36862129195591,97.5
599,1,11,-1.82261721222633,2.8
599,1,12,0.0414742825232809,58.1
599,1,13,1.57764904343042,95.2
599,1,14,2.12705289647949,92.4
599,1,15,-0.0149824957207213,62
599,1,16,0.0364268798318565,53.2
599,1,17,-0.986429350737649,4
599,1,18,-0.498974135663183,26.1
599,1,19,0.405509596410946,67.6
599,1,20,-0.711993195670229,20.7
599,1,21,1.343634686467,92.5
599,1,22,0.53154203891262,74
599,1,23,-0.00262259356077497,51.5
599,1,24,-0.0779725140478727,54.1
599,1,25,3.46760195276265,99.8
599,1,26,0.0498957465333812,52.7
599,1,27,-0.293465769906744,35
599,1,28,-0.136888726527113,48.1
599,1,29,0.166577721695226,58.8
599,1,30,-0.250043107264122,36.3
599,1,31,0.419846150949994,68.7
599,1,32,-0.68991010901413,24.4
599,1,33,-1.07315169457857,13.6
599,1,34,0.207639811707194,58.1
599,1,35,1.78273993271845,96.3
599,1,36,0.478186166880079,81.2
599,1,37,2.16287179857765,97.7
599,2,1,1.15845109605753,97.2
599,2,2,0.309658860005829,64.8
599,2,3,2.23095281572285,97.4
599,2,4,1.36485670514473,91.8
599,2,5,0.306969238455811,64.5
599,2,6,-0.466478011894135,15.4
599,2,7,-1.29135627268419,6.6
599,2,8,0.527532496513441,73
599,2,9,0.0941506294506363,56.5
599,2,10,0.0754869233663606,88.6
599,2,11,0.637623007239893,75
599,2,12,0.702337707073593,74.7
599,2,13,-2.93153524511406,0.1
599,2,14,2.1507803997024,97.8
599,2,15,0.527452727368424,70.2
599,2,16,-0.603039602575479,29.4
599,2,17,0.340514567589191,64.7
599,2,18,-1.24631559591207,7.8
599,2,19,-0.762894982459508,15.2
599,2,20,0.632368669774577,75.6
599,2,21,0.83302369637136,78.2
599,2,22,0.172034056959647,60
599,2,23,-2.45361299287021,0.1
599,2,24,-2.56616157473998,0.4
599,2,25,1.92143905682783,97
599,2,26,0.0455699134452098,55.1
599,2,27,-1.00246738050578,11.2
599,2,28,-0.821987625481985,19.5
599,2,29,-1.23362328126232,8.8
599,2,30,-2.55701648380298,0.3
599,2,31,-1.29604429180831,7.5
599,2,32,-0.680684295869415,27.1
599,2,33,0.494809943726389,78.2
599,2,34,-0.906285525204989,13
599,2,35,-0.106185791146722,57.9
599,2,36,0.303871365746084,65.5
599,2,37,-0.717520937424627,26.1
599,2,38,-0.843447638137191,17.1
599,3,1,0.837421186181595,88.3
599,3,2,-0.796506573105713,2
599,3,3,5.21012386358529,100
599,3,4,0.155301832915397,63.2
599,3,5,-0.427782524114106,22.3
599,3,6,0.94060562160308,90.5
599,3,7,3.05285258264893,98.2
599,3,8,2.72500761960243,98.1
599,3,9,-0.363298961368375,32.1
599,3,10,1.64181918937328,94.3
599,3,11,0.252581837778727,65.3
599,3,12,0.849123387556288,89.6
599,3,13,0.462760006741282,81.2
599,3,14,-0.0085780657266749,51.4
599,3,15,0.332597777193431,77.4
599,3,16,2.97828041124638,98.6
599,3,17,0.464194532057265,84.8
599,3,18,-0.757189380771801,12
599,3,19,0.535638397790915,82.9
599,3,20,-0.854974685671319,10.9
599,3,21,0.0990113185421833,56.6
599,3,22,5.37644599756221,99.9
599,3,23,0.117631125942176,60.2
599,3,24,0.107209813092678,57.8
599,3,25,2.87577236846855,98.5
599,3,26,-0.394325289161712,27.2
599,3,27,-0.14882748331598,37.5
599,3,28,-0.0743128158983719,41.6
599,3,29,-7.49243039999289,0
